date,temperature,humidity,luminosity
2020-12-03 15:52:23.935,18.2,20.2,47
2020-12-03 15:52:21.658,18.2,20.2,47
2020-12-03 15:52:19.380,18.2,20.2,46
2020-12-03 15:52:17.103,18.2,20.3,46
2020-12-03 15:52:14.826,18.2,20.3,46
2020-12-03 15:52:12.548,18.2,20.3,46
2020-12-03 15:52:10.271,18.2,20.3,41
2020-12-03 15:52:07.994,18.2,20.3,42
2020-12-03 15:52:05.717,18.2,20.4,42
2020-12-03 15:52:03.444,18.2,20.4,43
2020-12-03 15:52:01.166,18.1,20.4,42
2020-12-03 15:51:58.889,18.1,20.4,43
2020-12-03 15:51:56.612,18.2,20.5,45
2020-12-03 15:51:54.335,18.1,20.4,45
2020-12-03 15:51:52.057,18.1,20.5,45
2020-12-03 15:51:49.780,18.2,20.5,43
2020-12-03 15:51:47.503,18.1,20.5,42
2020-12-03 15:51:45.226,18.2,20.5,42
2020-12-03 15:51:42.953,18.1,20.4,41
2020-12-03 15:51:40.675,18.1,20.4,42
2020-12-03 15:51:38.398,18.1,20.3,42
2020-12-03 15:51:36.121,18.1,20.3,42
2020-12-03 15:51:33.844,18.1,20.3,42
2020-12-03 15:51:31.566,18.2,20.3,42
2020-12-03 15:51:29.289,18.1,20.3,42
2020-12-03 15:51:27.012,18.1,20.3,41
2020-12-03 15:51:24.735,18.1,20.3,41
2020-12-03 15:51:22.462,18.2,20.3,41
2020-12-03 15:51:20.184,18.2,20.3,41
2020-12-03 15:51:17.907,18.2,20.3,41
2020-12-03 15:51:15.630,18.1,20.1,37
2020-12-03 15:51:13.353,18.2,20.2,41
2020-12-03 15:51:11.075,18.2,20.1,39
2020-12-03 15:51:08.798,18.2,20.1,39
2020-12-03 15:51:06.521,18.2,20.1,39
2020-12-03 15:51:04.244,18.2,20.1,44
2020-12-03 15:51:01.967,18.2,20.1,43
2020-12-03 15:50:59.689,18.2,20.1,44
2020-12-03 15:50:57.412,18.2,20.1,44
2020-12-03 15:50:55.139,18.2,20.1,44
2020-12-03 15:50:52.862,18.2,20.2,44
2020-12-03 15:50:50.584,18.2,20.2,44
2020-12-03 15:50:48.307,18.2,20.2,44
2020-12-03 15:50:46.030,18.2,20.2,43
2020-12-03 15:50:43.753,18.2,20.3,43
2020-12-03 15:50:41.475,18.2,20.3,43
2020-12-03 15:50:39.198,18.2,20.2,43
2020-12-03 15:50:36.921,18.2,20.2,43
2020-12-03 15:50:34.648,18.2,20.2,43
2020-12-03 15:50:32.371,18.2,20.2,43
2020-12-03 15:50:30.093,18.2,20.2,43
2020-12-03 15:50:27.816,18.2,20.2,43
2020-12-03 15:50:25.539,18.2,20.2,43
2020-12-03 15:50:23.262,18.2,20.3,43
2020-12-03 15:50:20.985,18.2,20.3,43
2020-12-03 15:50:18.707,18.2,20.3,43
2020-12-03 15:50:16.434,18.2,20.2,43
2020-12-03 15:50:14.157,18.2,20.2,44
2020-12-03 15:50:11.880,18.2,20.2,44
2020-12-03 15:50:09.602,18.2,20.2,44
2020-12-03 15:50:07.325,18.2,20.1,44
2020-12-03 15:50:05.048,18.2,20.0,45
2020-12-03 15:50:02.771,18.2,20.0,44
2020-12-03 15:50:00.494,18.2,20.0,44
2020-12-03 15:49:58.216,18.2,19.9,43
2020-12-03 15:49:55.939,18.2,20.0,44
2020-12-03 15:49:53.666,18.2,19.9,43
2020-12-03 15:49:51.389,18.2,20.0,43
2020-12-03 15:49:49.112,18.2,20.0,44
2020-12-03 15:49:46.834,18.2,20.0,43
2020-12-03 15:49:44.557,18.2,20.0,44
2020-12-03 15:49:42.280,18.2,20.0,43
2020-12-03 15:49:40.003,18.2,20.0,43
2020-12-03 15:49:37.725,18.2,20.0,43
2020-12-03 15:49:35.448,18.2,20.0,44
2020-12-03 15:49:33.171,18.3,20.1,44
2020-12-03 15:49:30.894,18.2,20.0,44
2020-12-03 15:49:28.616,18.2,20.0,44
2020-12-03 15:49:26.343,18.2,20.0,44
2020-12-03 15:49:24.066,18.2,20.1,44
2020-12-03 15:49:21.789,18.2,20.1,43
2020-12-03 15:49:19.511,18.2,20.1,43
2020-12-03 15:49:17.234,18.2,20.1,43
2020-12-03 15:49:14.957,18.3,20.2,43
2020-12-03 15:49:12.680,18.3,20.2,43
2020-12-03 15:49:10.402,18.2,20.2,42
2020-12-03 15:49:08.125,18.3,20.3,42
2020-12-03 15:49:05.847,18.2,20.2,43
2020-12-03 15:49:03.570,18.3,20.3,43
2020-12-03 15:49:01.293,18.2,20.2,43
2020-12-03 15:48:59.020,18.2,20.2,43
2020-12-03 15:48:56.742,18.2,20.1,44
2020-12-03 15:48:54.465,18.2,20.1,44
2020-12-03 15:48:52.187,18.2,20.0,44
2020-12-03 15:48:49.909,18.2,20.0,44
2020-12-03 15:48:47.632,18.3,20.0,44
2020-12-03 15:48:45.355,18.3,20.0,43
2020-12-03 15:48:43.078,18.2,19.9,40
2020-12-03 15:48:40.800,18.2,20.0,41
2020-12-03 15:48:38.523,18.3,20.0,44
2020-12-03 15:48:36.246,18.3,20.0,44
2020-12-03 15:48:33.969,18.3,20.0,44
2020-12-03 15:48:31.691,18.3,20.1,44
2020-12-03 15:48:29.418,18.3,20.1,44
2020-12-03 15:48:27.141,18.3,20.1,44
2020-12-03 15:48:24.864,18.3,20.1,44
2020-12-03 15:48:22.587,18.3,20.0,44
2020-12-03 15:48:20.309,18.3,20.0,44
2020-12-03 15:48:18.032,18.3,20.1,43
2020-12-03 15:48:15.755,18.3,20.1,44
2020-12-03 15:48:13.478,18.3,20.1,44
2020-12-03 15:48:11.200,18.3,20.1,43
2020-12-03 15:48:08.927,18.3,20.1,44
2020-12-03 15:48:06.650,18.3,20.1,44
2020-12-03 15:48:04.374,18.3,20.0,44
2020-12-03 15:48:02.096,18.3,20.1,44
2020-12-03 15:47:59.818,18.3,20.1,45
2020-12-03 15:47:57.541,18.3,20.0,44
2020-12-03 15:47:55.264,18.4,20.0,44
2020-12-03 15:47:52.987,18.3,19.9,44
2020-12-03 15:47:50.710,18.3,19.8,44
2020-12-03 15:47:48.432,18.4,19.9,44
2020-12-03 15:47:46.155,18.3,19.8,43
2020-12-03 15:47:43.878,18.3,19.8,42
2020-12-03 15:47:41.605,18.3,19.8,43
2020-12-03 15:47:39.328,18.4,19.9,44
2020-12-03 15:47:37.050,18.3,19.9,45
2020-12-03 15:47:34.774,18.3,19.9,44
2020-12-03 15:47:32.496,18.4,20.0,43
2020-12-03 15:47:30.219,18.3,19.9,43
2020-12-03 15:47:27.941,18.3,19.8,43
2020-12-03 15:47:25.664,18.4,19.9,43
2020-12-03 15:47:23.387,18.4,19.8,43
2020-12-03 15:47:21.110,18.4,19.9,43
2020-12-03 15:47:18.833,18.4,19.9,43
2020-12-03 15:47:16.555,18.4,19.9,42
2020-12-03 15:47:14.278,18.3,19.8,42
2020-12-03 15:47:12.001,18.4,19.9,41
2020-12-03 15:47:09.723,18.4,19.9,42
2020-12-03 15:47:07.450,18.4,19.9,42
2020-12-03 15:47:05.173,18.4,19.9,43
2020-12-03 15:47:02.896,18.4,19.9,43
2020-12-03 15:47:00.619,18.4,19.9,42
2020-12-03 15:46:58.341,18.4,20.0,43
2020-12-03 15:46:56.064,18.4,20.0,43
2020-12-03 15:46:53.787,18.4,20.0,42
2020-12-03 15:46:51.509,18.4,20.0,43
2020-12-03 15:46:49.232,18.4,20.0,39
2020-12-03 15:46:46.959,18.4,20.0,39
2020-12-03 15:46:44.682,18.4,20.0,39
2020-12-03 15:46:42.405,18.4,19.9,40
2020-12-03 15:46:40.128,18.4,19.9,40
2020-12-03 15:46:37.851,18.4,19.9,40
2020-12-03 15:46:35.573,18.4,19.9,40
2020-12-03 15:46:33.296,18.4,19.9,39
2020-12-03 15:46:31.019,18.4,19.9,43
2020-12-03 15:46:28.742,18.4,19.9,43
2020-12-03 15:46:26.464,18.5,20.0,43
2020-12-03 15:46:24.187,18.5,20.0,43
2020-12-03 15:46:21.910,18.5,20.0,43
2020-12-03 15:46:19.637,18.5,20.0,43
2020-12-03 15:46:17.359,18.5,20.0,43
2020-12-03 15:46:15.082,18.6,20.1,43
2020-12-03 15:46:12.805,18.5,20.1,43
2020-12-03 15:46:10.528,18.5,20.1,44
2020-12-03 15:46:08.251,18.5,20.2,44
2020-12-03 15:46:05.973,18.5,20.2,43
2020-12-03 15:46:03.696,18.5,20.3,44
2020-12-03 15:46:01.423,18.5,20.2,44
2020-12-03 15:45:59.146,18.5,20.1,44
2020-12-03 15:45:56.868,18.5,20.1,43
2020-12-03 15:45:54.591,18.5,20.2,43
2020-12-03 15:45:52.314,18.5,20.3,43
2020-12-03 15:45:50.037,18.5,20.3,42
2020-12-03 15:45:47.759,18.5,20.3,42
2020-12-03 15:45:45.482,18.5,20.4,42
2020-12-03 15:45:43.205,18.5,20.4,41
2020-12-03 15:45:40.928,18.5,20.4,42
2020-12-03 15:45:38.654,18.5,20.4,42
2020-12-03 15:45:36.378,18.4,20.4,42
2020-12-03 15:45:34.100,18.4,20.4,42
2020-12-03 15:45:31.823,18.4,20.5,42
2020-12-03 15:45:29.546,18.4,20.5,42
2020-12-03 15:45:27.269,18.4,20.5,42
2020-12-03 15:45:24.992,18.4,20.5,42
2020-12-03 15:45:22.714,18.4,20.5,43
2020-12-03 15:45:20.437,18.4,20.5,43
2020-12-03 15:45:18.164,18.4,20.4,43
2020-12-03 15:45:15.886,18.4,20.4,42
2020-12-03 15:45:13.609,18.4,20.4,42
2020-12-03 15:45:11.332,18.4,20.5,42
2020-12-03 15:45:09.055,18.4,20.4,42
2020-12-03 15:45:06.777,18.4,20.4,42
2020-12-03 15:45:04.500,18.4,20.4,42
2020-12-03 15:45:02.223,18.4,20.3,43
2020-12-03 15:44:59.950,18.4,20.3,41
2020-12-03 15:44:57.672,18.4,20.3,41
2020-12-03 15:44:55.395,18.4,20.3,42
2020-12-03 15:44:53.118,18.4,20.3,41
2020-12-03 15:44:50.841,18.4,20.3,41
2020-12-03 15:44:48.564,18.4,20.3,41
2020-12-03 15:44:46.287,18.4,20.3,41
2020-12-03 15:44:44.009,18.4,20.3,41
2020-12-03 15:44:41.732,18.4,20.3,42
2020-12-03 15:44:39.459,18.4,20.3,42
2020-12-03 15:44:37.182,18.4,20.3,43
2020-12-03 15:44:34.904,18.4,20.3,42
2020-12-03 15:44:32.627,18.4,20.3,42
2020-12-03 15:44:30.350,18.4,20.3,41
2020-12-03 15:44:28.073,18.3,20.2,41
2020-12-03 15:44:25.796,18.3,20.3,41
2020-12-03 15:44:23.518,18.4,20.3,41
2020-12-03 15:44:21.241,18.4,20.3,41
2020-12-03 15:44:18.964,18.4,20.3,41
2020-12-03 15:44:16.691,18.4,20.3,41
2020-12-03 15:44:14.414,18.4,20.4,41
2020-12-03 15:44:12.136,18.4,20.4,41
2020-12-03 15:44:09.859,18.4,20.4,41
2020-12-03 15:44:07.582,18.3,20.4,41
2020-12-03 15:44:05.304,18.3,20.5,41
2020-12-03 15:44:03.027,18.4,20.6,41
2020-12-03 15:44:00.750,18.4,20.7,41
2020-12-03 15:43:58.473,18.4,20.7,41
2020-12-03 15:43:56.200,18.4,20.6,40
2020-12-03 15:43:53.923,18.3,20.6,40
2020-12-03 15:43:51.645,18.3,20.5,41
2020-12-03 15:43:49.368,18.4,20.5,41
2020-12-03 15:43:47.091,18.4,20.5,42
2020-12-03 15:43:44.813,18.4,20.5,42
2020-12-03 15:43:42.536,18.4,20.5,42
2020-12-03 15:43:40.259,18.4,20.5,42
2020-12-03 15:43:37.982,18.4,20.5,43
2020-12-03 15:43:35.705,18.4,20.5,43
2020-12-03 15:43:33.432,18.4,20.5,43
2020-12-03 15:43:31.155,18.4,20.5,41
2020-12-03 15:43:28.877,18.3,20.3,41
2020-12-03 15:43:26.600,18.4,20.3,41
2020-12-03 15:43:24.323,18.4,20.2,41
2020-12-03 15:43:22.045,18.4,20.2,41
2020-12-03 15:43:19.768,18.4,20.2,41
2020-12-03 15:43:17.491,18.4,20.2,41
2020-12-03 15:43:15.214,18.4,20.2,41
2020-12-03 15:43:12.941,18.4,20.1,41
2020-12-03 15:43:10.663,18.4,20.1,42
2020-12-03 15:43:08.386,18.4,20.0,41
2020-12-03 15:43:06.109,18.4,20.0,41
2020-12-03 15:43:03.832,18.4,20.0,41
2020-12-03 15:43:01.555,18.4,20.0,41
2020-12-03 15:42:59.277,18.4,20.0,41
2020-12-03 15:42:57.004,18.4,20.1,41
2020-12-03 15:42:54.727,18.4,20.1,42
2020-12-03 15:42:52.449,18.4,20.2,42
2020-12-03 15:42:50.172,18.4,20.2,41
2020-12-03 15:42:47.895,18.4,20.2,41
2020-12-03 15:42:45.618,18.4,20.2,42
2020-12-03 15:42:43.341,18.4,20.1,42
2020-12-03 15:42:41.068,18.4,20.1,42
2020-12-03 15:42:38.791,18.5,20.2,42
2020-12-03 15:42:36.513,18.5,20.2,41
2020-12-03 15:42:34.236,18.5,20.2,38
2020-12-03 15:42:31.959,18.5,20.3,39
2020-12-03 15:42:29.681,18.5,20.2,39
2020-12-03 15:42:27.404,18.5,20.2,39
2020-12-03 15:42:25.127,18.4,20.2,39
2020-12-03 15:42:22.850,18.5,20.2,44
2020-12-03 15:42:20.573,18.4,20.0,44
2020-12-03 15:42:18.299,18.5,20.0,44
2020-12-03 15:42:16.022,18.5,20.0,44
2020-12-03 15:42:13.745,18.5,20.0,43
2020-12-03 15:42:11.468,18.5,20.0,43
2020-12-03 15:42:09.190,18.5,20.1,43
2020-12-03 15:42:06.913,18.5,20.1,43
2020-12-03 15:42:04.636,18.5,20.1,44
2020-12-03 15:42:02.363,18.5,20.1,44
2020-12-03 15:42:00.086,18.5,20.1,44
2020-12-03 15:41:57.808,18.5,20.2,44
2020-12-03 15:41:55.531,18.5,20.2,44
2020-12-03 15:41:53.254,18.5,20.3,44
2020-12-03 15:41:50.977,18.5,20.3,44
2020-12-03 15:41:48.699,18.5,20.3,44
2020-12-03 15:41:46.422,18.5,20.4,44
2020-12-03 15:41:44.145,18.5,20.4,43
2020-12-03 15:41:41.868,18.5,20.4,43
2020-12-03 15:41:39.595,18.5,20.5,44
2020-12-03 15:41:37.317,18.5,20.5,44
2020-12-03 15:41:35.040,18.5,20.6,44
2020-12-03 15:41:32.763,18.5,20.6,43
2020-12-03 15:41:30.485,18.5,20.7,44
2020-12-03 15:41:28.208,18.5,20.6,44
2020-12-03 15:41:25.931,18.5,20.6,43
2020-12-03 15:41:23.654,18.5,20.5,43
2020-12-03 15:41:21.377,18.5,20.5,43
2020-12-03 15:41:19.100,18.5,20.5,43
2020-12-03 15:41:16.822,18.5,20.5,43
2020-12-03 15:41:14.549,18.5,20.4,43
2020-12-03 15:41:12.272,18.6,20.5,43
2020-12-03 15:41:09.995,18.6,20.6,44
2020-12-03 15:41:07.718,18.5,20.5,44
2020-12-03 15:41:05.441,18.5,20.5,44
2020-12-03 15:41:03.163,18.6,20.6,44
2020-12-03 15:41:00.886,18.5,20.6,44
2020-12-03 15:40:58.608,18.5,20.6,44
2020-12-03 15:40:56.331,18.6,20.7,44
2020-12-03 15:40:54.054,18.5,20.6,44
2020-12-03 15:40:51.777,18.5,20.6,44
2020-12-03 15:40:49.504,18.6,20.7,43
2020-12-03 15:40:47.226,18.5,20.6,43
2020-12-03 15:40:44.949,18.5,20.6,43
2020-12-03 15:40:42.672,18.5,20.6,43
2020-12-03 15:40:40.395,18.5,20.6,43
2020-12-03 15:40:38.118,18.5,20.6,42
2020-12-03 15:40:35.841,18.5,20.6,42
2020-12-03 15:40:33.563,18.5,20.6,43
2020-12-03 15:40:31.286,18.5,20.6,43
2020-12-03 15:40:29.009,18.5,20.5,43
2020-12-03 15:40:26.732,18.5,20.6,43
2020-12-03 15:40:24.454,18.5,20.5,41
2020-12-03 15:40:22.181,18.5,20.5,43
2020-12-03 15:40:19.904,18.5,20.6,43
2020-12-03 15:40:17.627,18.5,20.6,43
2020-12-03 15:40:15.349,18.4,20.5,42
2020-12-03 15:40:13.072,18.4,20.6,41
2020-12-03 15:40:10.795,18.4,20.6,42
2020-12-03 15:40:08.518,18.4,20.7,41
2020-12-03 15:40:06.241,18.3,20.7,43
2020-12-03 15:40:03.963,18.3,20.7,42
2020-12-03 15:40:01.686,18.3,20.7,42
2020-12-03 15:39:59.409,18.2,20.6,41
2020-12-03 15:39:57.136,18.2,20.6,43
2020-12-03 15:39:54.858,18.2,20.6,43
2020-12-03 15:39:52.581,18.1,20.6,43
2020-12-03 15:39:50.304,18.2,20.6,43
2020-12-03 15:39:48.027,18.1,20.6,42
2020-12-03 15:39:45.750,18.2,20.6,42
2020-12-03 15:39:43.472,18.2,20.5,42
2020-12-03 15:39:41.195,18.2,20.5,43
2020-12-03 15:39:38.918,18.2,20.3,43
2020-12-03 15:39:36.641,18.2,20.2,42
2020-12-03 15:39:34.368,18.2,20.2,41
2020-12-03 15:39:32.090,18.1,20.1,42
2020-12-03 15:39:29.813,18.1,20.1,41
2020-12-03 15:39:27.536,18.2,20.2,41
2020-12-03 15:39:25.258,18.2,20.2,41
2020-12-03 15:39:22.981,18.1,20.2,41
2020-12-03 15:39:20.704,18.2,20.3,41
2020-12-03 15:39:18.427,18.2,20.3,41
2020-12-03 15:39:16.149,18.2,20.3,41
2020-12-03 15:39:13.872,18.2,20.3,41
2020-12-03 15:39:11.599,18.2,20.2,41
2020-12-03 15:39:09.322,18.2,20.3,42
2020-12-03 15:39:07.045,18.2,20.3,42
2020-12-03 15:39:04.768,18.2,20.3,43
2020-12-03 15:39:02.490,18.2,20.3,42
2020-12-03 15:39:00.213,18.2,20.3,42
2020-12-03 15:38:57.936,18.2,20.4,43
2020-12-03 15:38:55.658,18.2,20.3,42
2020-12-03 15:38:53.382,18.2,20.3,41
2020-12-03 15:38:51.108,18.2,20.3,42
2020-12-03 15:38:48.831,18.2,20.3,41
2020-12-03 15:38:46.554,18.2,20.3,42
2020-12-03 15:38:44.277,18.2,20.3,42
2020-12-03 15:38:41.999,18.2,20.3,42
2020-12-03 15:38:39.722,18.2,20.3,43
2020-12-03 15:38:37.445,18.2,20.2,44
2020-12-03 15:38:35.168,18.2,20.2,44
2020-12-03 15:38:32.890,18.2,20.2,44
2020-12-03 15:38:30.617,18.2,20.1,44
2020-12-03 15:38:28.340,18.2,20.1,43
2020-12-03 15:38:26.063,18.2,20.1,44
2020-12-03 15:38:23.786,18.2,20.0,44
2020-12-03 15:38:21.508,18.2,20.1,44
2020-12-03 15:38:19.231,18.2,20.1,44
2020-12-03 15:38:16.954,18.2,20.1,44
2020-12-03 15:38:14.677,18.2,20.1,44
2020-12-03 15:38:12.399,18.2,20.1,44
2020-12-03 15:38:10.122,18.2,20.1,44
2020-12-03 15:38:07.845,18.2,20.1,44
2020-12-03 15:38:05.568,18.2,20.0,44
2020-12-03 15:38:03.291,18.2,20.0,44
2020-12-03 15:38:01.013,18.2,20.0,43
2020-12-03 15:37:58.740,18.2,20.0,44
2020-12-03 15:37:56.463,18.2,20.0,43
2020-12-03 15:37:54.186,18.3,20.1,43
2020-12-03 15:37:51.908,18.2,20.0,43
2020-12-03 15:37:49.631,18.3,20.1,44
2020-12-03 15:37:47.354,18.2,20.0,43
2020-12-03 15:37:45.077,18.3,20.1,43
2020-12-03 15:37:42.799,18.2,20.0,43
2020-12-03 15:37:40.523,18.3,20.0,43
2020-12-03 15:37:38.245,18.3,20.1,44
2020-12-03 15:37:35.968,18.2,20.0,44
2020-12-03 15:37:33.695,18.2,20.0,44
2020-12-03 15:37:31.418,18.2,20.0,44
2020-12-03 15:37:29.140,18.2,20.0,44
2020-12-03 15:37:26.863,18.2,20.1,44
2020-12-03 15:37:24.586,18.2,20.1,44
2020-12-03 15:37:22.308,18.2,20.1,44
2020-12-03 15:37:20.031,18.2,20.2,44
2020-12-03 15:37:17.754,18.2,20.2,44
2020-12-03 15:37:15.477,18.2,20.1,44
2020-12-03 15:37:13.200,18.2,20.1,44
2020-12-03 15:37:10.923,18.2,20.1,44
2020-12-03 15:37:08.645,18.3,20.1,44
2020-12-03 15:37:06.372,18.2,20.0,44
2020-12-03 15:37:04.095,18.2,20.0,44
2020-12-03 15:37:01.818,18.2,20.0,44
2020-12-03 15:36:59.540,18.3,20.1,44
2020-12-03 15:36:57.263,18.3,20.1,44
2020-12-03 15:36:54.986,18.3,20.1,44
2020-12-03 15:36:52.708,18.2,20.1,44
2020-12-03 15:36:50.431,18.3,20.2,44
2020-12-03 15:36:48.154,18.3,20.2,43
2020-12-03 15:36:45.878,18.2,20.1,43
2020-12-03 15:34:55.403,18.2,20.2,44
2020-12-03 15:34:53.126,18.2,20.2,44
2020-12-03 15:34:50.848,18.2,20.2,44
2020-12-03 15:34:48.571,18.2,20.2,44
2020-12-03 15:34:46.294,18.2,20.2,44
2020-12-03 15:34:44.016,18.2,20.2,44
2020-12-03 15:34:41.739,18.2,20.2,44
2020-12-03 15:34:39.466,18.2,20.2,44
2020-12-03 15:34:37.189,18.2,20.2,44
2020-12-03 15:34:34.912,18.2,20.2,44
2020-12-03 15:34:32.634,18.2,20.2,43
2020-12-03 15:34:30.357,18.2,20.1,42
2020-12-03 15:34:28.080,18.2,20.1,43
2020-12-03 15:34:25.803,18.2,20.0,43
2020-12-03 15:34:23.526,18.2,20.0,43
2020-12-03 15:34:21.248,18.2,20.0,44
2020-12-03 15:34:18.971,18.2,20.0,45
2020-12-03 15:34:16.698,18.2,19.9,44
2020-12-03 15:34:14.420,18.2,19.9,44
2020-12-03 15:34:12.143,18.2,19.8,45
2020-12-03 15:34:09.866,18.2,19.8,44
2020-12-03 15:34:07.589,18.2,19.8,43
2020-12-03 15:34:05.312,18.2,19.8,43
2020-12-03 15:34:03.034,18.3,19.9,43
2020-12-03 15:34:00.757,18.2,19.9,43
2020-12-03 15:33:58.480,18.2,20.0,43
2020-12-03 15:33:56.203,18.3,20.0,43
2020-12-03 15:33:55.815,18.3,20.0,43
2020-12-03 15:33:53.925,18.2,20.0,43
2020-12-03 15:33:53.538,18.2,20.0,43
2020-12-03 15:33:51.261,18.2,20.1,43
